model,image
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_109_ry_0.png
4cnn_ry_5_0_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/apple/img_1_ry_0.png
6cnn_ry_92_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_408_ry_0.png
6cnn_ry_92_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_84_ry_0.png
6cnn_ry_92_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_263_ry_0.png
6cnn_ry_92_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_389_ry_0.png
6cnn_ry_92_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_232_ry_0.png
6cnn_ry_92_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_448_ry_0.png
6cnn_ry_92_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_492_ry_0.png
6cnn_ry_92_15_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/rubber_duck/img_435_ry_0.png
4cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_135_tz_0.png
4cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_359_tz_0.png
4cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_268_tz_0.png
4cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_448_tz_0.png
4cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_456_tz_0.png
4cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_7_tz_0.png
4cnn_tz_48_8_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/honey_jar/img_197_tz_0.png
6cnn_ry_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_194_ry_0.png
6cnn_ry_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_358_ry_0.png
6cnn_ry_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_451_ry_0.png
6cnn_ry_37_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_135_ry_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_375_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_87_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_386_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_225_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_257_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_315_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_353_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_432_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_285_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_258_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_215_tz_0.png
4cnn_tz_34_5_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/carafe/img_146_tz_0.png
6cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_408_ry_0.png
6cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_189_ry_0.png
6cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_27_ry_0.png
6cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_317_ry_0.png
6cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_353_ry_0.png
6cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_251_ry_0.png
6cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_114_ry_0.png
6cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_409_ry_0.png
6cnn_ry_71_11_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/monitor/img_68_ry_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_25_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_116_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_480_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_371_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_345_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_212_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_151_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_248_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_196_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_462_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_436_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_108_tz_0.png
6cnn_tz_19_3_no_custom_OP.onnx,/data/metaroom/metaroom_tz_vanilla/val/book/img_295_tz_0.png
4cnn_ry_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_194_ry_0.png
4cnn_ry_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_358_ry_0.png
4cnn_ry_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_451_ry_0.png
4cnn_ry_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_98_ry_0.png
4cnn_ry_39_6_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/cereal_box/img_135_ry_0.png
6cnn_ry_103_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_429_ry_0.png
6cnn_ry_103_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_328_ry_0.png
6cnn_ry_103_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_279_ry_0.png
6cnn_ry_103_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_191_ry_0.png
6cnn_ry_103_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_247_ry_0.png
6cnn_ry_103_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_356_ry_0.png
6cnn_ry_103_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_161_ry_0.png
6cnn_ry_103_17_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/telephone/img_449_ry_0.png
4cnn_ry_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_189_ry_0.png
4cnn_ry_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_266_ry_0.png
4cnn_ry_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_213_ry_0.png
4cnn_ry_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_458_ry_0.png
4cnn_ry_55_9_no_custom_OP.onnx,/data/metaroom/metaroom_ry_vanilla/val/jam_jar/img_28_ry_0.png
